shape_id,block_ids,trip_ids
550009,"[352750, 352739, 352743, 352751, 352734]","[3435092, 3435093, 3435094, 3435095, 3435096, 3435097, 3435098, 3435099, 3435100, 3435101, 3435102, 3435103, 3435104, 3435105, 3435106, 3435107, 3435108]"
550006,"[352734, 352739, 352743, 352750, 352751]","[3435114, 3435115, 3435125, 3435126, 3435127, 3435128, 3435129, 3435130, 3435131, 3435132, 3435138, 3435139, 3435140, 3435141, 3435142, 3435143, 3435148, 3435149]"
550011,"[352734, 352743, 352750, 352751, 352739]","[3435116, 3435117, 3435118, 3435119, 3435120, 3435121, 3435122, 3435123, 3435124, 3435133, 3435134, 3435135, 3435136, 3435137, 3435144, 3435145, 3435146, 3435147]"
560011,"[352730, 352729, 352731, 352732, 352733, 352740, 352769, 352768, 352770]","[3435741, 3435742, 3435743, 3435744, 3435745, 3435746, 3435747, 3435748, 3435749, 3435750, 3435751, 3435752, 3435753, 3435754, 3435755, 3435756, 3435757, 3435758, 3435759, 3435760, 3435761, 3435762, 3435763, 3435764, 3435765, 3435766, 3435767, 3435768, 3435769, 3435770]"
560012,"[352730, 352729, 352731, 352732, 352733, 352740, 352769, 352768, 352770]","[3435771, 3435772, 3435773, 3435774, 3435775, 3435776, 3435777, 3435778, 3435779, 3435780, 3435781, 3435782, 3435783, 3435784, 3435785, 3435786, 3435787, 3435788, 3435789, 3435790, 3435791, 3435792, 3435793, 3435794, 3435795, 3435796, 3435797, 3435798, 3435799, 3435800]"
570015,"[352705, 352741, 352742]","[3435640, 3435641, 3435642, 3435643, 3435644, 3435645, 3435646, 3435647, 3435648, 3435649, 3435650, 3435651]"
570016,"[352742, 352741, 352705]","[3435652, 3435653, 3435654, 3435655, 3435656, 3435657, 3435658, 3435659, 3435660, 3435661, 3435662, 3435663]"
570017,[352741],[3435665]
570018,[352705],[3435666]
580008,"[352736, 352737]","[3435583, 3435584, 3435585, 3435586, 3435587, 3435588, 3435589, 3435590, 3435591, 3435592, 3435593, 3435594, 3435595, 3435596, 3435597, 3435598, 3435599, 3435600, 3435601, 3435602, 3435603, 3435604, 3435605, 3435606, 3435607, 3435608, 3435609, 3435610]"
580010,"[352735, 352738, 352742]","[3435611, 3435612, 3435613, 3435614, 3435615, 3435616, 3435617, 3435618, 3435619, 3435620, 3435621, 3435622, 3435623, 3435624, 3435625, 3435626, 3435627, 3435628, 3435629, 3435630, 3435631, 3435632, 3435633, 3435634, 3435635, 3435636, 3435637, 3435638, 3435639]"
50006,"[352669, 352671]","[3436427, 3436481]"
50005,"[352679, 352680, 352670, 352668, 352728, 352669, 352671, 352672, 352687]","[3436428, 3436429, 3436430, 3436431, 3436432, 3436433, 3436434, 3436435, 3436436, 3436437, 3436438, 3436439, 3436440, 3436441, 3436442, 3436443, 3436444, 3436445, 3436446, 3436447, 3436448, 3436449, 3436450, 3436451, 3436452, 3436453, 3436454, 3436455, 3436483, 3436484]"
50008,"[352679, 352680, 352687, 352669, 352671, 352672, 352728, 352668, 352670]","[3436456, 3436457, 3436458, 3436459, 3436460, 3436461, 3436462, 3436463, 3436464, 3436465, 3436466, 3436467, 3436468, 3436469, 3436470, 3436471, 3436472, 3436473, 3436474, 3436475, 3436476, 3436477, 3436478, 3436479, 3436480, 3436485, 3436486, 3436487, 3436488, 3436489, 3436490, 3436491]"
50009,[352669],[3436482]
600001,"[352739, 352734, 352743, 352750, 352751, 352769]","[3435472, 3435473, 3435474, 3435475, 3435476, 3435477, 3435478, 3435479, 3435480, 3435481, 3435482, 3435483, 3435484, 3435485, 3435486, 3435487, 3435488, 3435489, 3435490, 3435491, 3435492, 3435493, 3435494, 3435495]"
600002,"[352739, 352734, 352743, 352750, 352751, 352769]","[3435496, 3435497, 3435498, 3435499, 3435500, 3435501, 3435502, 3435503, 3435504, 3435505, 3435506, 3435507, 3435508, 3435509, 3435510, 3435511, 3435512, 3435513, 3435514, 3435515, 3435516, 3435517, 3435518, 3435519]"
610014,[352740],[3435874]
610003,[352740],[3435875]
610002,"[352733, 352731, 352768, 352770, 352730, 352740, 352769, 352732, 352729]","[3435876, 3435877, 3435878, 3435879, 3435880, 3435881, 3435882, 3435883, 3435884, 3435885, 3435886, 3435887, 3435888, 3435889, 3435890, 3435891, 3435892, 3435893, 3435894, 3435895, 3435896, 3435897, 3435898, 3435899, 3435900, 3435901, 3435902, 3435903, 3435904, 3435905, 3435906, 3435907, 3435908, 3435942]"
610004,"[352733, 352730, 352740, 352769, 352732, 352768, 352731, 352770, 352729]","[3435909, 3435910, 3435911, 3435912, 3435913, 3435914, 3435915, 3435916, 3435917, 3435918, 3435919, 3435920, 3435921, 3435922, 3435923, 3435924, 3435925, 3435926, 3435927, 3435928, 3435929, 3435930, 3435931, 3435932, 3435933, 3435934, 3435935, 3435936, 3435937, 3435938, 3435939, 3435940, 3435941, 3435943]"
610006,[354167],[3447971]
630005,"[352742, 352735, 352738, 352705, 352741]","[3435340, 3435341, 3435342, 3435343, 3435344, 3435345, 3435346, 3435347, 3435348, 3435349, 3435350, 3435351, 3435352, 3435353, 3435354, 3435355, 3435356, 3435357, 3435358, 3435359, 3435360, 3435361, 3435362, 3435386, 3435387, 3435388, 3435389, 3435390, 3435397, 3435398, 3435399, 3435400, 3435401, 3435402]"
630002,"[352742, 352735, 352738, 352705, 352741]","[3435363, 3435364, 3435365, 3435366, 3435367, 3435368, 3435369, 3435370, 3435371, 3435372, 3435373, 3435374, 3435375, 3435376, 3435377, 3435378, 3435379, 3435380, 3435381, 3435382, 3435383, 3435384, 3435385, 3435391, 3435392, 3435393, 3435394, 3435395, 3435396, 3435403, 3435404, 3435405, 3435406, 3435407]"
650002,"[352729, 352731, 352732, 352733, 352730, 352740, 352769, 352768, 352770]","[3435280, 3435304, 3435305, 3435306, 3435307, 3435308, 3435309, 3435310, 3435311, 3435312, 3435313, 3435314, 3435315, 3435316, 3435317, 3435318, 3435319, 3435320, 3435321, 3435322, 3435323, 3435324, 3435325, 3435326, 3435334, 3435335, 3435336, 3435337, 3435338, 3435339]"
650019,"[352731, 352732, 352733, 352730, 352740, 352769, 352768, 352770]","[3435281, 3435282, 3435283, 3435284, 3435285, 3435286, 3435287, 3435288, 3435289, 3435290, 3435291, 3435292, 3435293, 3435294, 3435295, 3435296, 3435297, 3435298, 3435299, 3435300, 3435301, 3435302, 3435303, 3435327, 3435328, 3435329, 3435330, 3435331, 3435332, 3435333]"
60012,[352767],[3436352]
60019,"[352683, 352682, 352767, 352684, 352685, 352688]","[3436353, 3436354, 3436355, 3436356, 3436357, 3436358, 3436359, 3436360, 3436361, 3436362, 3436363, 3436364, 3436365, 3436366, 3436367, 3436368, 3436369, 3436370, 3436371, 3436372, 3436373, 3436374, 3436375, 3436376, 3436377, 3436378, 3436379, 3436380, 3436381, 3436382, 3436383, 3436384, 3436385, 3436386, 3436387, 3436388, 3436426]"
60020,"[352767, 352684, 352685, 352688, 352683, 352682]","[3436389, 3436390, 3436391, 3436392, 3436393, 3436394, 3436395, 3436396, 3436397, 3436398, 3436399, 3436400, 3436401, 3436402, 3436403, 3436404, 3436405, 3436406, 3436407, 3436408, 3436409, 3436410, 3436411, 3436412, 3436413, 3436414, 3436415, 3436416, 3436417, 3436418, 3436419, 3436420, 3436421, 3436422, 3436423, 3436424]"
60021,[352682],[3436425]
70003,[352712],[3436211]
70001,"[352713, 352755, 352712, 352714, 352716, 352715, 353927]","[3436212, 3436213, 3436214, 3436215, 3436216, 3436217, 3436218, 3436219, 3436220, 3436221, 3436222, 3436223, 3436224, 3436225, 3436226, 3436227, 3436228, 3436229, 3436230, 3436231, 3436232, 3436233, 3436234, 3436235, 3436236, 3436237, 3436238, 3436239, 3436240, 3436241, 3436242, 3436243, 3436244, 3436245, 3436246, 3436247, 3436248, 3436249, 3436250, 3436251, 3436252, 3436253, 3436254, 3436255, 3436256, 3436257, 3436258, 3436259, 3436260, 3436261, 3436262, 3436263, 3436264, 3436265, 3436266, 3436267, 3436268, 3436269, 3436270, 3436271, 3436272, 3436273, 3436274, 3436275, 3436276, 3436277, 3436278, 3436279, 3436280, 3436281]"
70019,"[352716, 353927, 352712, 352755, 352713, 352715, 352714]","[3436282, 3436283, 3436284, 3436285, 3436286, 3436287, 3436288, 3436289, 3436290, 3436291, 3436292, 3436293, 3436294, 3436295, 3436296, 3436297, 3436298, 3436299, 3436300, 3436301, 3436302, 3436303, 3436304, 3436305, 3436306, 3436307, 3436308, 3436309, 3436310, 3436311, 3436312, 3436313, 3436314, 3436315, 3436316, 3436317, 3436318, 3436319, 3436320, 3436321, 3436322, 3436323, 3436324, 3436325, 3436326, 3436327, 3436328, 3436329, 3436330, 3436331, 3436332, 3436333, 3436334, 3436335, 3436336, 3436337, 3436338, 3436339, 3436340, 3436341, 3436342, 3436343, 3436344, 3436345, 3436346, 3436347, 3436348, 3436349, 3436350]"
70020,[352715],[3436351]
80020,"[352721, 352724, 352717, 352718, 352719, 352722]","[3436139, 3436140, 3436141, 3436142, 3436143, 3436144, 3436145, 3436146, 3436147, 3436148, 3436149, 3436150, 3436151, 3436152, 3436153, 3436154, 3436155, 3436156, 3436157, 3436158, 3436159, 3436160, 3436161, 3436162, 3436163, 3436164, 3436165, 3436166, 3436167, 3436168, 3436169, 3436170, 3436171, 3436172, 3436173, 3436174]"
80008,"[352718, 352719, 352722, 352721, 352724, 352717]","[3436175, 3436176, 3436177, 3436178, 3436179, 3436180, 3436181, 3436182, 3436183, 3436184, 3436185, 3436186, 3436187, 3436188, 3436189, 3436190, 3436191, 3436192, 3436193, 3436194, 3436195, 3436196, 3436197, 3436198, 3436199, 3436200, 3436201, 3436202, 3436203, 3436204, 3436205, 3436206, 3436207, 3436208, 3436209, 3436210]"
90005,"[352702, 352704, 352701, 352700, 352699, 352703]","[3436069, 3436070, 3436071, 3436072, 3436073, 3436074, 3436075, 3436076, 3436077, 3436078, 3436079, 3436080, 3436081, 3436082, 3436083, 3436084, 3436085, 3436086, 3436087, 3436088, 3436089, 3436090, 3436091, 3436092, 3436093, 3436094, 3436095, 3436096, 3436097, 3436098, 3436099, 3436100, 3436101, 3436102, 3436137]"
90006,"[352701, 352703, 352702, 352704, 352700, 352699]","[3436103, 3436104, 3436105, 3436106, 3436107, 3436108, 3436109, 3436110, 3436111, 3436112, 3436113, 3436114, 3436115, 3436116, 3436117, 3436118, 3436119, 3436120, 3436121, 3436122, 3436123, 3436124, 3436125, 3436126, 3436127, 3436128, 3436129, 3436130, 3436131, 3436132, 3436133, 3436134, 3436135, 3436136, 3436138]"
